Gmt time,Open,High,Low,Close,Volume
19.02.2012 00:00:00.000,1.58266,1.58800,1.58263,1.58668,29368169921.875
20.02.2012 00:00:00.000,1.58668,1.58810,1.58215,1.58298,117530273437.5
21.02.2012 00:00:00.000,1.58298,1.58662,1.57735,1.57918,181789359375
22.02.2012 00:00:00.000,1.57918,1.58151,1.56492,1.56712,165345484375
23.02.2012 00:00:00.000,1.56715,1.57530,1.56511,1.57443,151130953125
24.02.2012 00:00:00.000,1.57441,1.59001,1.57224,1.58709,148747125000
26.02.2012 00:00:00.000,1.58707,1.59045,1.58704,1.58852,30345589843.75
27.02.2012 00:00:00.000,1.58850,1.58889,1.58111,1.58318,159195140625
28.02.2012 00:00:00.000,1.58318,1.59246,1.58008,1.59225,151850500000
29.02.2012 00:00:00.000,1.59229,1.59926,1.59059,1.59224,179800546875
01.03.2012 00:00:00.000,1.59226,1.59761,1.58975,1.59601,168394562500
02.03.2012 00:00:00.000,1.59601,1.59673,1.58245,1.58291,144662484375
04.03.2012 00:00:00.000,1.58327,1.58484,1.58297,1.58322,18457160156.25
05.03.2012 00:00:00.000,1.58322,1.58780,1.57865,1.58751,118151210937.5
06.03.2012 00:00:00.000,1.58751,1.58834,1.56975,1.57210,145891625000
07.03.2012 00:00:00.000,1.57210,1.57598,1.56983,1.57317,129613679687.5
08.03.2012 00:00:00.000,1.57319,1.58350,1.57255,1.58226,136043515625
09.03.2012 00:00:00.000,1.58229,1.58301,1.56632,1.56817,137049593750
11.03.2012 00:00:00.000,1.56729,1.56791,1.56573,1.56677,14600509765.625
12.03.2012 00:00:00.000,1.56677,1.56962,1.56036,1.56520,127596281250
13.03.2012 00:00:00.000,1.56520,1.57483,1.56215,1.57049,145703484375
14.03.2012 00:00:00.000,1.57049,1.57448,1.56504,1.56528,147099484375
15.03.2012 00:00:00.000,1.56528,1.57373,1.56347,1.57032,136410328125
16.03.2012 00:00:00.000,1.57033,1.58617,1.56953,1.58318,128497570312.5
18.03.2012 00:00:00.000,1.58427,1.58563,1.58157,1.58362,9707759765.625
19.03.2012 00:00:00.000,1.58362,1.59150,1.58217,1.58874,120451523437.5
20.03.2012 00:00:00.000,1.58874,1.58979,1.58316,1.58653,126824937500
21.03.2012 00:00:00.000,1.58653,1.59237,1.58181,1.58743,159248937500
22.03.2012 00:00:00.000,1.58743,1.58931,1.57716,1.58243,153769890625
23.03.2012 00:00:00.000,1.58243,1.59093,1.58070,1.58690,139779703125
25.03.2012 00:00:00.000,1.58684,1.58857,1.58678,1.58794,9790750000
26.03.2012 00:00:00.000,1.58794,1.59745,1.58021,1.59612,147747156250
27.03.2012 00:00:00.000,1.59614,1.60017,1.59432,1.59539,135947312500
28.03.2012 00:00:00.000,1.59539,1.59654,1.58429,1.58921,151391734375
29.03.2012 00:00:00.000,1.58921,1.59653,1.58611,1.59585,148227718750
30.03.2012 00:00:00.000,1.59585,1.60380,1.59557,1.60061,142801656250
01.04.2012 00:00:00.000,1.60067,1.60299,1.60062,1.60122,11918769531.25
02.04.2012 00:00:00.000,1.60122,1.60635,1.59797,1.60369,133016734375
03.04.2012 00:00:00.000,1.60366,1.60477,1.58926,1.59046,143919640625
04.04.2012 00:00:00.000,1.59046,1.59117,1.58333,1.59036,153175093750
05.04.2012 00:00:00.000,1.59036,1.59092,1.58060,1.58301,126189296875
06.04.2012 00:00:00.000,1.58301,1.58936,1.58263,1.58699,50579128906.25
08.04.2012 00:00:00.000,1.58701,1.58988,1.58548,1.58783,11562940429.6875
09.04.2012 00:00:00.000,1.58783,1.59153,1.58377,1.59076,74737546875
10.04.2012 00:00:00.000,1.59076,1.59316,1.58096,1.58545,167976718750
11.04.2012 00:00:00.000,1.58546,1.59391,1.58533,1.59248,148655296875
12.04.2012 00:00:00.000,1.59249,1.59855,1.59138,1.59591,146137265625
13.04.2012 00:00:00.000,1.59596,1.59712,1.58420,1.58548,141263234375
15.04.2012 00:00:00.000,1.58468,1.58650,1.58360,1.58384,16955169921.875
16.04.2012 00:00:00.000,1.58384,1.59120,1.58199,1.58965,168420984375
17.04.2012 00:00:00.000,1.58965,1.59713,1.58631,1.59418,148737578125
18.04.2012 00:00:00.000,1.59418,1.60428,1.58960,1.60208,171633156250
19.04.2012 00:00:00.000,1.60208,1.60787,1.60101,1.60605,163674796875
20.04.2012 00:00:00.000,1.60605,1.61503,1.60399,1.61200,137492390625
22.04.2012 00:00:00.000,1.61218,1.61375,1.60997,1.61324,12041700195.3125
23.04.2012 00:00:00.000,1.61322,1.61349,1.60775,1.61182,146797062500
24.04.2012 00:00:00.000,1.61182,1.61650,1.61100,1.61440,142218078125
25.04.2012 00:00:00.000,1.61440,1.61837,1.60824,1.61789,168269171875
26.04.2012 00:00:00.000,1.61791,1.62081,1.61592,1.61797,154141812500
27.04.2012 00:00:00.000,1.61797,1.62810,1.61543,1.62610,158899796875
29.04.2012 00:00:00.000,1.62637,1.62820,1.62524,1.62807,12537799804.6875
30.04.2012 00:00:00.000,1.62805,1.63030,1.62224,1.62314,140566812500
01.05.2012 00:00:00.000,1.62315,1.62483,1.61875,1.62224,110125328125
02.05.2012 00:00:00.000,1.62225,1.62398,1.61615,1.61943,149047312500
03.05.2012 00:00:00.000,1.61939,1.62165,1.61607,1.61914,135112593750
04.05.2012 00:00:00.000,1.61912,1.62032,1.61418,1.61498,128956101562.5
06.05.2012 00:00:00.000,1.61384,1.61593,1.61187,1.61196,13447269531.25
07.05.2012 00:00:00.000,1.61200,1.62002,1.61157,1.61904,128975593750
08.05.2012 00:00:00.000,1.61906,1.61909,1.61255,1.61464,159187546875
09.05.2012 00:00:00.000,1.61464,1.61574,1.60678,1.61378,188545593750
10.05.2012 00:00:00.000,1.61378,1.61829,1.60928,1.61345,167924765625
11.05.2012 00:00:00.000,1.61345,1.61437,1.60589,1.60671,153827890625
13.05.2012 00:00:00.000,1.60625,1.60810,1.60515,1.60737,12396299804.6875
14.05.2012 00:00:00.000,1.60735,1.61240,1.60523,1.60993,158977937500
15.05.2012 00:00:00.000,1.60995,1.61150,1.59847,1.59854,166329390625
16.05.2012 00:00:00.000,1.59855,1.59903,1.58901,1.59228,196156640625
17.05.2012 00:00:00.000,1.59227,1.59337,1.57821,1.57858,188180921875
18.05.2012 00:00:00.000,1.57858,1.58386,1.57331,1.58169,179500625000
20.05.2012 00:00:00.000,1.58240,1.58342,1.57947,1.58127,10950830078.125
21.05.2012 00:00:00.000,1.58125,1.58422,1.57805,1.58303,162976515625
22.05.2012 00:00:00.000,1.58303,1.58491,1.57424,1.57588,168215562500
23.05.2012 00:00:00.000,1.57578,1.57686,1.56763,1.56810,200370843750
24.05.2012 00:00:00.000,1.56810,1.57274,1.56400,1.56587,182938484375
25.05.2012 00:00:00.000,1.56587,1.57008,1.56314,1.56581,154666796875
27.05.2012 00:00:00.000,1.56582,1.56966,1.56558,1.56803,11066190429.6875
28.05.2012 00:00:00.000,1.56801,1.57181,1.56648,1.56673,100637656250
29.05.2012 00:00:00.000,1.56673,1.57173,1.56094,1.56332,164222312500
30.05.2012 00:00:00.000,1.56332,1.56390,1.54730,1.54820,191200937500
31.05.2012 00:00:00.000,1.54821,1.55270,1.53617,1.53981,190386765625
01.06.2012 00:00:00.000,1.53978,1.54372,1.52692,1.53620,200636187500
03.06.2012 00:00:00.000,1.53583,1.53785,1.53446,1.53498,12222160156.25
04.06.2012 00:00:00.000,1.53498,1.54165,1.53429,1.53970,134933765625
05.06.2012 00:00:00.000,1.53972,1.54091,1.53219,1.53843,153791890625
06.06.2012 00:00:00.000,1.53841,1.55170,1.53775,1.54820,181587531250
07.06.2012 00:00:00.000,1.54819,1.56015,1.54311,1.55229,177224546875
08.06.2012 00:00:00.000,1.55229,1.55259,1.54046,1.54550,162441359375
10.06.2012 00:00:00.000,1.55137,1.55502,1.54698,1.55372,17510199218.75
11.06.2012 00:00:00.000,1.55370,1.55830,1.54634,1.54843,172403125000
12.06.2012 00:00:00.000,1.54841,1.55915,1.54553,1.55660,185607531250
13.06.2012 00:00:00.000,1.55670,1.55992,1.55056,1.55213,169008859375
14.06.2012 00:00:00.000,1.55213,1.55658,1.54738,1.55530,157072187500
15.06.2012 00:00:00.000,1.55528,1.57322,1.54770,1.57039,150693906250
17.06.2012 00:00:00.000,1.57431,1.57881,1.56901,1.57153,13393120117.1875
18.06.2012 00:00:00.000,1.57151,1.57323,1.56375,1.56862,171268062500
19.06.2012 00:00:00.000,1.56864,1.57578,1.56157,1.57192,190277343750
20.06.2012 00:00:00.000,1.57193,1.57782,1.56528,1.57070,192216562500
21.06.2012 00:00:00.000,1.57070,1.57343,1.55789,1.55990,206274031250
22.06.2012 00:00:00.000,1.55989,1.56357,1.55579,1.55769,169321640625
24.06.2012 00:00:00.000,1.55744,1.55957,1.55468,1.55827,11290040039.0625
25.06.2012 00:00:00.000,1.55830,1.55914,1.55398,1.55657,149251640625
26.06.2012 00:00:00.000,1.55657,1.56518,1.55653,1.56343,185096625000
27.06.2012 00:00:00.000,1.56343,1.56416,1.55465,1.55703,151516406250
28.06.2012 00:00:00.000,1.55705,1.56247,1.54858,1.55184,197427593750
29.06.2012 00:00:00.000,1.55186,1.57172,1.55142,1.57069,218039796875
01.07.2012 00:00:00.000,1.57058,1.57133,1.56745,1.56797,15323280273.4375
02.07.2012 00:00:00.000,1.56797,1.57230,1.56424,1.56909,171527515625
03.07.2012 00:00:00.000,1.56907,1.57138,1.56586,1.56898,154827859375
04.07.2012 00:00:00.000,1.56896,1.56909,1.55755,1.55835,124309820312.5
05.07.2012 00:00:00.000,1.55837,1.56238,1.55006,1.55296,181379500000
06.07.2012 00:00:00.000,1.55302,1.55520,1.54616,1.54899,160534468750
08.07.2012 00:00:00.000,1.54836,1.54889,1.54653,1.54807,17904980468.75
09.07.2012 00:00:00.000,1.54807,1.55355,1.54715,1.55287,135244046875
10.07.2012 00:00:00.000,1.55288,1.55504,1.54794,1.55169,160895921875
11.07.2012 00:00:00.000,1.55167,1.55787,1.54872,1.55094,163115937500
12.07.2012 00:00:00.000,1.55094,1.55177,1.53941,1.54248,165467859375
13.07.2012 00:00:00.000,1.54249,1.55815,1.54150,1.55749,158063406250
15.07.2012 00:00:00.000,1.55709,1.55946,1.55657,1.55817,13358240234.375
16.07.2012 00:00:00.000,1.55817,1.56551,1.55184,1.56263,156364093750
17.07.2012 00:00:00.000,1.56261,1.56798,1.55547,1.56648,182083187500
18.07.2012 00:00:00.000,1.56648,1.56690,1.55824,1.56471,177927843750
19.07.2012 00:00:00.000,1.56473,1.57384,1.56376,1.57173,185473515625
20.07.2012 00:00:00.000,1.57173,1.57195,1.56126,1.56199,167583250000
22.07.2012 00:00:00.000,1.56003,1.56289,1.55972,1.56103,16094870117.1875
23.07.2012 00:00:00.000,1.56102,1.56117,1.54861,1.55169,198571593750
24.07.2012 00:00:00.000,1.55169,1.55530,1.54876,1.54993,194801109375
25.07.2012 00:00:00.000,1.54993,1.55522,1.54592,1.54857,208460515625
26.07.2012 00:00:00.000,1.54856,1.57246,1.54713,1.56841,220350125000
27.07.2012 00:00:00.000,1.56834,1.57687,1.56677,1.57437,213994015625
29.07.2012 00:00:00.000,1.57348,1.57567,1.57259,1.57267,7385319824.2188
30.07.2012 00:00:00.000,1.57269,1.57327,1.56736,1.57126,168815687500
31.07.2012 00:00:00.000,1.57127,1.57314,1.56265,1.56682,187117687500
01.08.2012 00:00:00.000,1.56682,1.56917,1.55318,1.55437,174845171875
02.08.2012 00:00:00.000,1.55437,1.56804,1.54912,1.55139,193516406250
03.08.2012 00:00:00.000,1.55139,1.56580,1.55060,1.56428,176872015625
05.08.2012 00:00:00.000,1.56425,1.56667,1.56000,1.56539,17577380859.375
06.08.2012 00:00:00.000,1.56538,1.56540,1.55474,1.55885,163467890625
07.08.2012 00:00:00.000,1.55885,1.56850,1.55652,1.56123,164322734375
08.08.2012 00:00:00.000,1.56125,1.56780,1.55740,1.56685,161921265625
09.08.2012 00:00:00.000,1.56683,1.56870,1.56064,1.56306,157212843750
10.08.2012 00:00:00.000,1.56306,1.57020,1.55781,1.56838,142831937500
12.08.2012 00:00:00.000,1.56878,1.56879,1.56595,1.56667,7197529785.1563
13.08.2012 00:00:00.000,1.56667,1.57177,1.56580,1.56766,135191625000
14.08.2012 00:00:00.000,1.56768,1.57292,1.56699,1.56754,136016359375
15.08.2012 00:00:00.000,1.56756,1.57022,1.56611,1.56797,125924171875
16.08.2012 00:00:00.000,1.56802,1.57452,1.56372,1.57359,140758812500
17.08.2012 00:00:00.000,1.57357,1.57400,1.56752,1.56978,127175757812.5
19.08.2012 00:00:00.000,1.56949,1.57101,1.56843,1.56890,8882552734.375
20.08.2012 00:00:00.000,1.56888,1.57185,1.56789,1.57109,121837351562.5
21.08.2012 00:00:00.000,1.57107,1.58050,1.57073,1.57777,152469453125
22.08.2012 00:00:00.000,1.57777,1.58876,1.57685,1.58835,148916718750
23.08.2012 00:00:00.000,1.58835,1.59133,1.58537,1.58582,159345984375
24.08.2012 00:00:00.000,1.58582,1.58702,1.58006,1.58008,135183078125
26.08.2012 00:00:00.000,1.58117,1.58229,1.58012,1.58014,10734870117.1875
27.08.2012 00:00:00.000,1.58016,1.58297,1.57886,1.57916,87334031250
28.08.2012 00:00:00.000,1.57916,1.58371,1.57546,1.58264,142300062500
29.08.2012 00:00:00.000,1.58264,1.58568,1.58036,1.58273,123641351562.5
30.08.2012 00:00:00.000,1.58273,1.58756,1.57716,1.57882,127999789062.5
31.08.2012 00:00:00.000,1.57882,1.58963,1.57792,1.58637,151573875000
02.09.2012 00:00:00.000,1.58695,1.58857,1.58636,1.58669,13166469726.5625
03.09.2012 00:00:00.000,1.58671,1.58992,1.58512,1.58803,99398906250
04.09.2012 00:00:00.000,1.58807,1.59107,1.58565,1.58653,137325765625
05.09.2012 00:00:00.000,1.58653,1.59350,1.58273,1.59041,164712281250
06.09.2012 00:00:00.000,1.59041,1.59440,1.58826,1.59326,159333531250
07.09.2012 00:00:00.000,1.59326,1.60351,1.59232,1.60248,156047484375
09.09.2012 00:00:00.000,1.60137,1.60226,1.60062,1.60079,6616819824.2188
10.09.2012 00:00:00.000,1.60081,1.60188,1.59602,1.59923,123061992187.5
11.09.2012 00:00:00.000,1.59922,1.60847,1.59922,1.60731,149285437500
12.09.2012 00:00:00.000,1.60731,1.61320,1.60652,1.61068,162576812500
13.09.2012 00:00:00.000,1.61068,1.61750,1.60791,1.61528,149271796875
14.09.2012 00:00:00.000,1.61528,1.62558,1.61509,1.62117,160658328125
16.09.2012 00:00:00.000,1.62250,1.62398,1.62033,1.62237,8909099609.375
17.09.2012 00:00:00.000,1.62237,1.62740,1.62120,1.62416,128078968750
18.09.2012 00:00:00.000,1.62414,1.62678,1.62216,1.62440,140460843750
19.09.2012 00:00:00.000,1.62440,1.62716,1.61856,1.62328,147721968750
20.09.2012 00:00:00.000,1.62327,1.62371,1.61645,1.62222,158721140625
21.09.2012 00:00:00.000,1.62222,1.63105,1.62138,1.62199,150944328125
23.09.2012 00:00:00.000,1.62327,1.62507,1.62231,1.62321,9031980468.75
24.09.2012 00:00:00.000,1.62321,1.62443,1.61826,1.62257,121177328125
25.09.2012 00:00:00.000,1.62255,1.62683,1.61834,1.61927,140153687500
26.09.2012 00:00:00.000,1.61927,1.62102,1.61381,1.61750,141217953125
27.09.2012 00:00:00.000,1.61750,1.62447,1.61672,1.62320,132018859375
28.09.2012 00:00:00.000,1.62317,1.62735,1.61162,1.61609,159372984375
30.09.2012 00:00:00.000,1.61550,1.61593,1.61190,1.61228,12510429687.5
01.10.2012 00:00:00.000,1.61228,1.61752,1.61097,1.61316,143300562500
02.10.2012 00:00:00.000,1.61316,1.61880,1.61259,1.61300,143153625000
03.10.2012 00:00:00.000,1.61300,1.61432,1.60680,1.61013,152621734375
04.10.2012 00:00:00.000,1.61013,1.62030,1.60836,1.61850,153288484375
05.10.2012 00:00:00.000,1.61850,1.62178,1.61232,1.61308,129354117187.5
07.10.2012 00:00:00.000,1.61217,1.61466,1.61209,1.61366,15276299804.6875
08.10.2012 00:00:00.000,1.61370,1.61370,1.60216,1.60321,139184421875
09.10.2012 00:00:00.000,1.60321,1.60467,1.59769,1.59953,164404734375
10.10.2012 00:00:00.000,1.59953,1.60355,1.59774,1.60066,145552765625
11.10.2012 00:00:00.000,1.60066,1.60553,1.59850,1.60455,126969710937.5
12.10.2012 00:00:00.000,1.60457,1.60979,1.60195,1.60708,130371289062.5
14.10.2012 00:00:00.000,1.60698,1.60835,1.60569,1.60577,6675240234.375
15.10.2012 00:00:00.000,1.60575,1.60826,1.60219,1.60805,137405656250
16.10.2012 00:00:00.000,1.60808,1.61357,1.60617,1.61277,138324093750
17.10.2012 00:00:00.000,1.61279,1.61793,1.61159,1.61360,126005929687.5
18.10.2012 00:00:00.000,1.61360,1.61716,1.60410,1.60565,125862750000
19.10.2012 00:00:00.000,1.60563,1.60680,1.59964,1.59968,123042109375
21.10.2012 00:00:00.000,1.60076,1.60203,1.59921,1.59990,7074649902.3438
22.10.2012 00:00:00.000,1.59990,1.60535,1.59984,1.60220,119618796875
23.10.2012 00:00:00.000,1.60218,1.60231,1.59143,1.59491,136676296875
24.10.2012 00:00:00.000,1.59491,1.60491,1.59370,1.60310,152591906250
25.10.2012 00:00:00.000,1.60310,1.61448,1.60278,1.61186,148678125000
26.10.2012 00:00:00.000,1.61184,1.61422,1.60814,1.60918,138808218750
28.10.2012 00:00:00.000,1.61057,1.61219,1.60787,1.60874,8459000000
29.10.2012 00:00:00.000,1.60874,1.60945,1.60075,1.60308,94626476562.5
30.10.2012 00:00:00.000,1.60309,1.60880,1.60222,1.60742,92102820312.5
31.10.2012 00:00:00.000,1.60742,1.61401,1.60697,1.61331,136127984375
01.11.2012 00:00:00.000,1.61331,1.61760,1.61210,1.61340,128101242187.5
02.11.2012 00:00:00.000,1.61340,1.61340,1.60089,1.60319,121277242187.5
04.11.2012 00:00:00.000,1.60210,1.60246,1.60054,1.60194,7833200195.3125
05.11.2012 00:00:00.000,1.60194,1.60400,1.59582,1.59857,110971507812.5
06.11.2012 00:00:00.000,1.59857,1.60089,1.59660,1.59910,114664218750
07.11.2012 00:00:00.000,1.59910,1.60432,1.59553,1.59773,162062484375
08.11.2012 00:00:00.000,1.59773,1.60057,1.59300,1.59767,133287796875
09.11.2012 00:00:00.000,1.59767,1.60205,1.58886,1.59003,128787570312.5
11.11.2012 00:00:00.000,1.58960,1.59081,1.58904,1.58933,11467009765.625
12.11.2012 00:00:00.000,1.58932,1.59159,1.58650,1.58756,82227953125
13.11.2012 00:00:00.000,1.58758,1.59164,1.58587,1.58760,114363210937.5
14.11.2012 00:00:00.000,1.58759,1.59023,1.58393,1.58400,121788062500
15.11.2012 00:00:00.000,1.58399,1.58799,1.58294,1.58663,122610882812.5
16.11.2012 00:00:00.000,1.58663,1.59022,1.58366,1.58800,121427109375
18.11.2012 00:00:00.000,1.58806,1.59082,1.58798,1.58990,13003410156.25
19.11.2012 00:00:00.000,1.58993,1.59250,1.58883,1.58938,110936882812.5
20.11.2012 00:00:00.000,1.58938,1.59371,1.58931,1.59238,110349828125
21.11.2012 00:00:00.000,1.59238,1.59709,1.58835,1.59692,116619468750
22.11.2012 00:00:00.000,1.59692,1.59791,1.59205,1.59374,91247078125
23.11.2012 00:00:00.000,1.59374,1.60520,1.59279,1.60293,96301718750
25.11.2012 00:00:00.000,1.60253,1.60400,1.60208,1.60306,12669990234.375
26.11.2012 00:00:00.000,1.60307,1.60363,1.59975,1.60333,97746351562.5
27.11.2012 00:00:00.000,1.60334,1.60575,1.60102,1.60203,110646546875
28.11.2012 00:00:00.000,1.60205,1.60224,1.59631,1.60146,124939609375
29.11.2012 00:00:00.000,1.60145,1.60490,1.60028,1.60386,113669242187.5
30.11.2012 00:00:00.000,1.60386,1.60632,1.59898,1.60147,118789617187.5
02.12.2012 00:00:00.000,1.60055,1.60267,1.59991,1.60236,8495419921.875
03.12.2012 00:00:00.000,1.60236,1.61165,1.60216,1.60984,106614289062.5
04.12.2012 00:00:00.000,1.60985,1.61316,1.60856,1.60999,100374492187.5
05.12.2012 00:00:00.000,1.60998,1.61200,1.60835,1.60924,114694203125
06.12.2012 00:00:00.000,1.60924,1.61290,1.60380,1.60492,126885882812.5
07.12.2012 00:00:00.000,1.60492,1.60619,1.60029,1.60382,117025726562.5
09.12.2012 00:00:00.000,1.60223,1.60411,1.60209,1.60360,13341440429.6875
10.12.2012 00:00:00.000,1.60360,1.60972,1.60146,1.60725,88756031250
11.12.2012 00:00:00.000,1.60726,1.61225,1.60692,1.61188,106921359375
12.12.2012 00:00:00.000,1.61189,1.61728,1.60961,1.61360,112851210937.5
13.12.2012 00:00:00.000,1.61363,1.61550,1.60849,1.61144,120222968750
14.12.2012 00:00:00.000,1.61140,1.61787,1.61045,1.61787,115319203125
16.12.2012 00:00:00.000,1.61812,1.62005,1.61478,1.61749,14545110351.5625
17.12.2012 00:00:00.000,1.61747,1.62171,1.61586,1.62040,112352148437.5
18.12.2012 00:00:00.000,1.62039,1.62700,1.61960,1.62511,112467460937.5
19.12.2012 00:00:00.000,1.62512,1.63073,1.62402,1.62520,131027046875
20.12.2012 00:00:00.000,1.62520,1.62968,1.62452,1.62731,127323781250
21.12.2012 00:00:00.000,1.62731,1.62747,1.61529,1.61728,139785546875
23.12.2012 00:00:00.000,1.61710,1.61717,1.61504,1.61521,10869980468.75
24.12.2012 00:00:00.000,1.61521,1.62076,1.61020,1.61323,81428570312.5
25.12.2012 00:00:00.000,1.61332,1.61442,1.61169,1.61373,16006679687.5
26.12.2012 00:00:00.000,1.61374,1.61722,1.61093,1.61259,69584570312.5
27.12.2012 00:00:00.000,1.61259,1.62037,1.60678,1.61158,122642117187.5
28.12.2012 00:00:00.000,1.61157,1.61729,1.60797,1.61628,100209210937.5
30.12.2012 00:00:00.000,1.61611,1.61809,1.61486,1.61627,7187089843.75
31.12.2012 00:00:00.000,1.61627,1.62752,1.61349,1.62403,98588437500
01.01.2013 00:00:00.000,1.62615,1.62665,1.62430,1.62462,2127790039.0625
02.01.2013 00:00:00.000,1.62462,1.63870,1.62259,1.62519,158780312500
03.01.2013 00:00:00.000,1.62520,1.62535,1.60603,1.60776,140459250000
04.01.2013 00:00:00.000,1.60777,1.60897,1.60105,1.60752,141081453125
06.01.2013 00:00:00.000,1.60762,1.60840,1.60653,1.60681,4075459960.9375
07.01.2013 00:00:00.000,1.60681,1.61302,1.60223,1.61226,135537218750
08.01.2013 00:00:00.000,1.61227,1.61233,1.60299,1.60606,133765453125
09.01.2013 00:00:00.000,1.60608,1.60759,1.59934,1.60152,144024562500
10.01.2013 00:00:00.000,1.60152,1.61810,1.60054,1.61654,166020453125
11.01.2013 00:00:00.000,1.61654,1.61712,1.60899,1.61363,150230718750
13.01.2013 00:00:00.000,1.61340,1.61406,1.61206,1.61236,5355439941.4063
14.01.2013 00:00:00.000,1.61236,1.61559,1.60322,1.60773,143947828125
15.01.2013 00:00:00.000,1.60771,1.61019,1.60338,1.60750,164032375000
16.01.2013 00:00:00.000,1.60751,1.60816,1.59764,1.59954,162214562500
17.01.2013 00:00:00.000,1.59952,1.60400,1.59557,1.59797,161832984375
18.01.2013 00:00:00.000,1.59797,1.59971,1.58545,1.58666,166582906250
20.01.2013 00:00:00.000,1.58510,1.58574,1.58455,1.58564,4766149902.3438
21.01.2013 00:00:00.000,1.58564,1.58941,1.58065,1.58358,93336218750
22.01.2013 00:00:00.000,1.58360,1.58841,1.58104,1.58367,169328703125
23.01.2013 00:00:00.000,1.58367,1.58931,1.58027,1.58304,157314296875
24.01.2013 00:00:00.000,1.58304,1.58521,1.57571,1.57814,163934734375
25.01.2013 00:00:00.000,1.57814,1.58277,1.57469,1.58011,169553468750
27.01.2013 00:00:00.000,1.57629,1.57869,1.57628,1.57746,5712529785.1563
28.01.2013 00:00:00.000,1.57746,1.57811,1.56752,1.56974,155826437500
29.01.2013 00:00:00.000,1.56974,1.57741,1.56932,1.57453,148093984375
30.01.2013 00:00:00.000,1.57450,1.58175,1.57262,1.57974,153880734375
31.01.2013 00:00:00.000,1.57974,1.58760,1.57758,1.58704,155379812500
01.02.2013 00:00:00.000,1.58703,1.58791,1.56915,1.56942,174143312500
03.02.2013 00:00:00.000,1.56982,1.57115,1.56929,1.57028,4168959960.9375
04.02.2013 00:00:00.000,1.57027,1.57733,1.56949,1.57578,137420609375
05.02.2013 00:00:00.000,1.57578,1.58051,1.56312,1.56653,171515656250
06.02.2013 00:00:00.000,1.56653,1.56787,1.56323,1.56637,155906562500
07.02.2013 00:00:00.000,1.56638,1.57701,1.56464,1.57064,187282671875
08.02.2013 00:00:00.000,1.57064,1.58452,1.57064,1.58017,150841703125
10.02.2013 00:00:00.000,1.58017,1.58072,1.57869,1.58006,4699549804.6875
11.02.2013 00:00:00.000,1.58006,1.58109,1.56475,1.56562,133263593750
12.02.2013 00:00:00.000,1.56560,1.56848,1.55731,1.56766,160049234375
13.02.2013 00:00:00.000,1.56764,1.56898,1.55243,1.55330,157796421875
14.02.2013 00:00:00.000,1.55328,1.55438,1.54758,1.54858,154854437500
15.02.2013 00:00:00.000,1.54858,1.55505,1.54625,1.55199,157050671875
17.02.2013 00:00:00.000,1.55064,1.55101,1.54732,1.54780,6112649902.3438
18.02.2013 00:00:00.000,1.54780,1.55091,1.54382,1.54782,111579109375
19.02.2013 00:00:00.000,1.54782,1.55050,1.54156,1.54281,132191812500
20.02.2013 00:00:00.000,1.54280,1.54521,1.51936,1.52276,163730468750
21.02.2013 00:00:00.000,1.52275,1.52739,1.51335,1.52613,182271265625
22.02.2013 00:00:00.000,1.52615,1.53224,1.51641,1.51647,147577171875
24.02.2013 00:00:00.000,1.50784,1.51180,1.50754,1.50960,9706290039.0625
25.02.2013 00:00:00.000,1.50961,1.52002,1.50879,1.51662,212021812500
26.02.2013 00:00:00.000,1.51662,1.52203,1.51137,1.51311,210230437500
27.02.2013 00:00:00.000,1.51311,1.51890,1.50813,1.51667,206261656250
28.02.2013 00:00:00.000,1.51667,1.52230,1.51492,1.51642,169866734375
01.03.2013 00:00:00.000,1.51642,1.51867,1.49866,1.50444,157666218750
03.03.2013 00:00:00.000,1.50445,1.50452,1.50285,1.50331,4334250000
04.03.2013 00:00:00.000,1.50331,1.51413,1.50004,1.51293,127904046875
05.03.2013 00:00:00.000,1.51297,1.52002,1.50949,1.51370,150015515625
06.03.2013 00:00:00.000,1.51369,1.51561,1.49685,1.49955,139213953125
07.03.2013 00:00:00.000,1.49958,1.50834,1.49683,1.50267,172561765625
08.03.2013 00:00:00.000,1.50271,1.50480,1.48866,1.49266,145556375000
10.03.2013 00:00:00.000,1.49271,1.49292,1.49020,1.49082,5653770019.5313
11.03.2013 00:00:00.000,1.49082,1.49442,1.48665,1.49059,115797531250
12.03.2013 00:00:00.000,1.49062,1.49170,1.48322,1.49057,136733593750
13.03.2013 00:00:00.000,1.49057,1.49827,1.48986,1.49258,145603093750
14.03.2013 00:00:00.000,1.49256,1.51215,1.49158,1.50908,169752296875
15.03.2013 00:00:00.000,1.50907,1.51770,1.50697,1.51169,163675187500
17.03.2013 00:00:00.000,1.51268,1.51411,1.51025,1.51041,16175599609.375
18.03.2013 00:00:00.000,1.51040,1.51447,1.50730,1.50966,163960734375
19.03.2013 00:00:00.000,1.50965,1.51451,1.50740,1.50966,175788656250
20.03.2013 00:00:00.000,1.50966,1.51870,1.50278,1.50949,190462390625
21.03.2013 00:00:00.000,1.50947,1.52101,1.50933,1.51812,174292359375
22.03.2013 00:00:00.000,1.51812,1.52486,1.51763,1.52354,148052125000
24.03.2013 00:00:00.000,1.52399,1.52620,1.52256,1.52424,11681290039.0625
